global_id,tenant_id,name,barcode,product_code,category_global_id,brand_global_id,buy_price,sell_price,min_sell_price,qty,low_stock_threshold,status,is_active,created_at,updated_at,description,image_path,image_url,internal_notes,tags,sale_unit,supplier_name,tax_percent,discount_percent,discount_amount,buy_conversion_label,track_inventory,allow_negative_stock,supplier_item_code,net_weight_grams,manufacturing_date,expiry_date,grade,batch_number,expiry_alert_days_before,stock_base_kind,is_service,service_kind,is_pinned,pinned_at,deleted_at,owner_id
d34d6582-6847-488d-83e4-490ed4ed1da0,1,Nexium 20mg 28 comprimés,,N1-1788545549937341,,,0,1500,0,12,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2026-10-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
d4435392-3c23-454d-94e1-e43c13668ba6,1,Duphalac sirop 200ml,,N1-1788545549975573,,,0,850,0,3,5,low,true,2026-09-13 15:21:30.537+00,2026-09-14 16:01:55.614+00,,,,,,,,0,0,0,,true,false,,,,2028-04-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
d6948457-3806-49f4-a846-383a094c1449,1,Glucophage 500mg,,N1-1788545549989821,,,0,600,0,5,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2029-05-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
dd5407fb-3dc7-4909-afcc-825fb0a581c1,1,Alvityl 12 vitamines 40 comprimés,P0100000039,N1-1788545549929475,,,0,1400,0,4,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-05-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
ddeddc06-472f-440f-8fa9-ee3ae2d68bd9,1,Prednisone 5mg comprimés,P0100000175,N1-1789315977153000,,,0,800,800,5,0,instock,true,2026-09-13 19:12:57.117+00,2026-09-13 19:12:57.192+00,,,,,,,,0,0,0,,true,false,,,,2028-09-01,,,14,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
df82c8f6-a379-4e07-850a-f2bfd2cd4a14,1,mag 2 ampoule,P0100000184,N1-1789321403004000,,,0,1900,1900,0,0,low,true,2026-09-13 20:43:22.963+00,2026-09-13 20:43:23.034+00,,,,,,,,0,0,0,,true,false,,,,,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
df988ebc-c0fd-45bc-9aa0-bcd372c49f15,1,Nozinan 25mg comprimés,,N1-1788545549995097-1,,,0,1600,0,19,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-09-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
e16c1faf-03ce-4b7e-bdca-f62e745e56e2,1,"Betastene 0,05% gouttes",,N1-1788545550310895,,,0,1400,0,5,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-11-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
e4af2c3f-2a0c-46b2-9019-d12f751a3176,1,Nozinan 100mg comprimés,,N1-1788545549995097-3,,,0,2300,0,13,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-02-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
e5099630-f199-441a-9951-108ced452158,1,Betadine dermique 125ml,,N1-1788545550000084,,,0,750,0,8,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-09-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
e7a7183d-6aeb-4835-afcb-c41a4edd58be,1,Oroken sirop 100mg/5ml,,N1-1788545550319869,,,0,3000,0,4,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-03-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
ed92014f-9110-4038-8e4a-fa6e655db178,1,Janumet 50/1000mg,,N1-1788545549974286,,,0,2800,0,5,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
f04c6302-911b-4ba4-a826-ac22734098c9,1,Paracétamol 500mg gélules,,N1-1788545549985392,,,0,400,0,1,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-03-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
f09248dd-9087-439e-a462-355d667ba58a,1,GPRact 20mg comprimés,,N1-1788545550301633,,,0,0,0,14,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-07-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
f10308e5-8565-4d8b-9dd0-f18251386099,1,Pevaryl crème 1%,,N1-1788545550322082,,,0,1200,0,4,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2026-10-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
f18746b0-9366-4537-8e1a-0489ef7a58ad,1,Gaviscon buvable 24 sachets,,N1-1788545549931472,,,0,1700,0,5,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-09-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
f33164cd-f2d6-4759-b084-90e68b0ac0a9,1,pole ECBU,,N1-1788545550001081-1,,,0,100,0,26,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2030-12-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
f7805607-4b87-4191-a37b-3d06e1a17dbe,1,Efferalgan sirop 3%,,N1-1788545549348572,,,0,700,0,27,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2028-09-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
f98d1c82-2d2f-4db7-b783-df2ff1e99313,1,Pantoprazole 20mg comprimés,P0100000174,N1-1789315684449000,,,0,1700,1700,3,0,instock,true,2026-09-13 19:08:04.396+00,2026-09-13 19:08:04.479+00,,,,,,,,0,0,0,,true,false,,,,2027-10-01,,,5,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
fa18629c-d881-43f5-abab-72604c19fa23,1,Gelphore sirop 125ml,,N1-1788545549987005,,,0,0,0,1,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-05-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
faec0ed7-51d2-4abf-a032-c39075ca5380,1,Dynamogen ampoul 20 pcs buval 3mg,,N1-1788545549350578-1,,,0,100,0,20,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 19:27:09.359+00,,,,,,,,0,0,0,,true,false,,,,2029-10-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
fbe40869-3f3e-432a-809d-33eb5ec7218f,1,Magnésie poudre,,N1-1788545550308897,,,0,1600,0,6,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 20:42:20.058+00,,,,,,,,0,0,0,,true,false,,,,2028-12-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
fbe7bc36-04f2-4ddc-9583-0e950794a1d3,1,Polygynax capsule vaginal,,N1-1788545549992525,,,0,0,0,8,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-01-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
fc8b0e0c-19b4-46c2-bb43-5fcdd12f7c91,1,Broncathiol sirop enfant 2%,,N1-1788545549340597,,,0,1100,0,11,5,instock,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-01-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
fed1fcbb-f98f-491d-bd0a-7f48686e2958,1,"Zentel sirop 0,4g",,N1-1788545549367551,,,0,900,0,0,5,low,true,2026-09-13 15:21:30.537+00,2026-09-13 15:21:30.537+00,,,,,,,,0,0,0,,true,false,,,,2027-09-01,,,,0,false,,false,,,18efcc81-070c-41aa-8aa4-8cae27d91469
